1.086968352993549658e+00,2.327194645615166646e+00
1.086378995898725996e+00,2.353135714222901242e+00
1.086022961276129406e+00,2.379338887982732409e+00
1.085906747043893228e+00,2.405820198989523373e+00
1.086026800879525300e+00,2.432596389205294418e+00
1.086369624141843460e+00,2.459684352264816631e+00
1.086912259113560264e+00,2.487100526150214819e+00
1.087623075709964304e+00,2.514860312065460679e+00
1.088462927887086762e+00,2.542977492456055089e+00
1.089386439137056239e+00,2.571463723113340816e+00
1.090343695855477746e+00,2.600328041958881009e+00
1.091282024294304209e+00,2.629576480606625744e+00
1.092147776326681585e+00,2.659211786625586882e+00
1.092888284174645674e+00,2.689233222662971823e+00
1.093453724647586611e+00,2.719636489816209313e+00
1.093798869876269730e+00,2.750413783014461711e+00
1.093884695749853364e+00,2.781553964678654012e+00
1.093679762650503706e+00,2.813042846079802040e+00
1.093161329215040833e+00,2.844863595880178231e+00
1.092316147155101502e+00,2.876997245283874793e+00
1.091140938205289901e+00,2.909423269351533836e+00
1.089642490964045196e+00,2.942120248078590183e+00
1.087837422984716751e+00,2.975066558899485791e+00
1.085751585295954946e+00,3.008241094578602226e+00
1.083419127226450840e+00,3.041623974105767125e+00
1.080881298747730090e+00,3.075197214997359207e+00
1.078184967692213281e+00,3.108945353213623086e+00
1.075380949276549591e+00,3.142855973104296208e+00
1.072522192073956493e+00,3.176920136428210917e+00
1.069661941269110406e+00,3.211132676864327795e+00
1.066851797238481669e+00,3.245492371165458412e+00
1.064139900193744825e+00,3.280001956041297184e+00
1.061569217162303680e+00,3.314667988736980764e+00
1.059176016475306126e+00,3.349500561081419026e+00
1.056988579543942874e+00,3.384512873860941351e+00
1.055026189504451706e+00,3.419720686295203649e+00
1.053298451871415464e+00,3.455141641425484966e+00
1.051804953110430763e+00,3.490794513234646956e+00
1.050535271845776109e+00,3.526698386923599493e+00
1.049469352963747548e+00,3.562871810475027434e+00
1.048578219915541565e+00,3.599331931289436071e+00
1.047825007844071843e+00,3.636093671511989811e+00
1.047166278942492701e+00,3.673168948901190500e+00
1.046553567834505483e+00,3.710565995941277784e+00
1.045935119883553588e+00,3.748288771868423463e+00
1.045257720096979703e+00,3.786336545607847714e+00
1.044468610466290137e+00,3.824703591866408736e+00
1.043517373864759179e+00,3.863379059862481757e+00
1.042357703224775500e+00,3.902347061056857136e+00
1.040949128303295668e+00,3.941586862142961944e+00
1.039258356483111934e+00,3.981073335709081285e+00
1.037260567599062266e+00,4.020777489044803588e+00
1.034940294841659503e+00,4.060667177157606389e+00
1.032291921873337293e+00,4.100707975487456025e+00
1.029319892304833894e+00,4.140864105193037048e+00
1.026038647114781988e+00,4.181099391291497547e+00
1.022472068486531160e+00,4.221378304586540509e+00
1.018652625142938417e+00,4.261667009178628618e+00
1.014620252454039084e+00,4.301934305053247698e+00
1.010420958068630304e+00,4.342152499998073623e+00
1.006105185343731723e+00,4.382298194364514288e+00
1.001726041909686726e+00,4.422352903737778895e+00
9.973374273315912530e-01,4.462303489000762902e+00
9.929921428800858596e-01,4.502142396056926010e+00
9.887400219481672359e-01,4.541867707612637695e+00
9.846261923517231063e-01,4.581482958306775544e+00
9.806894744735861202e-01,4.620996754221834202e+00
9.769610406817946791e-01,4.660422182579799788e+00
9.734633046568937909e-01,4.699776055492043803e+00
9.702091657714542183e-01,4.739077987703095296e+00
9.672015490869089183e-01,4.778349359027473930e+00
9.644333384268858333e-01,4.817612190340684108e+00
9.618876348415160704e-01,4.856887972952824484e+00
9.595383877785863547e-01,4.896196498308446721e+00
9.573513349899530622e-01,4.935554725276206867e+00
9.552852472743429413e-01,4.974975729929295376e+00
9.532934127632480825e-01,5.014467779811913495e+00
9.513253260097918051e-01,5.054033557625269957e+00
9.493285024423617768e-01,5.093669583226288822e+00
9.472503828279373872e-01,5.133365828810470433e+00
9.450401951454140415e-01,5.173105605388255590e+00
9.426508289386479333e-01,5.212865620766215180e+00
9.400405035933089293e-01,5.252616328909494925e+00
9.371742927343362783e-01,5.292322497919357716e+00
9.340254000741748941e-01,5.331943982524460779e+00
9.305761010258598587e-01,5.371436710773667578e+00
9.268184641673349322e-01,5.410753793106098719e+00
9.227545756957220568e-01,5.449846791747892105e+00
9.183965763376445990e-01,5.488667050997760199e+00
9.137661795426440525e-01,5.527167045971185466e+00
9.088939853555727533e-01,5.565301745801790823e+00
9.038183850798893193e-01,5.603029854983657465e+00
8.985842388459235330e-01,5.640315000728157280e+00
8.932413148175274431e-01,5.677126697272613320e+00
8.878425401644849391e-01,5.713441147384699548e+00
8.824421607714435511e-01,5.749241803628559744e+00
8.770938507509933313e-01,5.784519634958067869e+00
8.718488122561725007e-01,5.819273202419427804e+00
8.667540384117256025e-01,5.853508342605410419e+00
8.618506067561523265e-01,5.887237713367157177e+00
8.571723335300494018e-01,5.920479963903549248e+00
8.527445216017311980e-01,5.953258776090591731e+00
8.485831652347692877e-01,5.985601658235779610e+00
8.446943579990250361e-01,6.017538610613923922e+00
8.410741369123581057e-01,6.049100703657527056e+00
8.377086468390968488e-01,6.080318585264667952e+00
8.345746457985099287e-01,6.111221013857952578e+00
8.316403916566865728e-01,6.141833461095603575e+00
8.288667610513362760e-01,6.172176780165877119e+00
8.262087017237179642e-01,6.202266127545819074e+00
8.236168445456084619e-01,6.232109961021442324e+00
8.210392856869918043e-01,6.261709424948163516e+00
8.184234810447231778e-01,6.291057855182385694e+00
8.157181080616263680e-01,6.320140696963826521e+00
8.128749574135225586e-01,6.348935619239890471e+00
8.098506407340120283e-01,6.377412977709425945e+00
8.066081778076386044e-01,6.405536534969135332e+00
8.031183431176135423e-01,6.433264425073822679e+00
7.993606965300292799e-01,6.460550371524235835e+00
7.953243960638568533e-01,6.487345049887466963e+00
7.910085282094416748e-01,6.513597612070689102e+00
7.864222518270764795e-01,6.539257284706701867e+00
7.815844175911225156e-01,6.564274964890456587e+00
7.765229865512137675e-01,6.588604833446533249e+00
7.712740224220109297e-01,6.612205794572799000e+00
7.658804546510226130e-01,6.635042849701261680e+00
7.603905816320971622e-01,6.657088190133604755e+00
7.548563729666762923e-01,6.678322094762995320e+00
7.493316624919510449e-01,6.698733535356700131e+00
7.438702669563772574e-01,6.718320435843842198e+00
7.385240831213629731e-01,6.737089703944211472e+00
7.333413180362392536e-01,6.755056813692202233e+00
7.283647402988664421e-01,6.772245225627068876e+00
7.236302676879090567e-01,6.788685387812804173e+00
7.191656364023197856e-01,6.804413588172060656e+00
7.149895150725579240e-01,6.819470543623203262e+00
7.111108084399813123e-01,6.833899845385036365e+00
7.075283976138444508e-01,6.847746326241748172e+00
7.042311912562824183e-01,6.861054355780379588e+00
7.011985257481426759e-01,6.873866181237419326e+00
6.984009483272041185e-01,6.886220361500090981e+00
6.958012420051531421e-01,6.898150283409526295e+00
6.933558005846064409e-01,6.909682979411141623e+00
6.910161709954881770e-01,6.920838032157274000e+00
6.887307944182069486e-01,6.931626923917523442e+00
6.864468685469480302e-01,6.942052517969018233e+00
6.841122074562766553e-01,6.952109000689858043e+00
6.816771467102537008e-01,6.961782038829598562e+00
6.790962870632327730e-01,6.971049315057162410e+00
6.763301399457769536e-01,6.979881339518935413e+00
6.733465438180125107e-01,6.988242521120747064e+00
6.701217760876315710e-01,6.996092500063103792e+00
6.666414881800880599e-01,7.003387628882707716e+00
6.629011748305750906e-01,7.010082617157014084e+00
6.589063110932157352e-01,7.016132251762364547e+00
6.546722145659529257e-01,7.021493097555880247e+00
6.502235263465604431e-01,7.026125145613954182e+00
6.455933099858299773e-01,7.029993404251114519e+00
6.408218950650443890e-01,7.033069273555890177e+00
6.359554762241448334e-01,7.035331691769407314e+00
6.310444811236526341e-01,7.036768020443600058e+00
6.261417877521990860e-01,7.037374674321994483e+00
6.213008716583728885e-01,7.037157364838705575e+00
6.165739187842295133e-01,7.036131045152803409e+00
6.120099911944815174e-01,7.034319516229000868e+00
6.076532999208338337e-01,7.031754724499273301e+00
6.035416467236155436e-01,7.028475758581739896e+00
5.997051019700264662e-01,7.024527603113521756e+00
5.961649373061760349e-01,7.019959681819234909e+00
5.929328932080606407e-01,7.014824257596679047e+00
5.900107548820955339e-01,7.009174726721631998e+00
5.873903091685858113e-01,7.003063902196276835e+00
5.850536272272658378e-01,6.996542306696900582e+00
5.829737140530805162e-01,6.989656581510006461e+00
5.811154613029880789e-01,6.982448025396670310e+00
5.794368993145836422e-01,6.974951347206861385e+00
5.778906834923214220e-01,6.967193657117295658e+00
5.764257788805136062e-01,6.959193733187440500e+00
5.749892664798895714e-01,6.950961599423344239e+00
5.735282316007810355e-01,6.942498404683597357e+00
5.719916136769985782e-01,6.933796656420276427e+00
5.703320579949219260e-01,6.924840706364716603e+00
5.685075542875960286e-01,6.915607578707831493e+00
5.664829599564543683e-01,6.906068042409269303e+00
5.642312148410904005e-01,6.896187907057717226e+00
5.617343194793487093e-01,6.885929499820090172e+00
5.589839640923460751e-01,6.875253254557131655e+00
5.559818141917288736e-01,6.864119386717569604e+00
5.527394659224252882e-01,6.852489565570974328e+00
5.492780079112613567e-01,6.840328523525051274e+00
5.456273024904866320e-01,6.827605580658592466e+00
5.418248968419139278e-01,6.814295952155945635e+00
5.379147165942038677e-01,6.800381915965923341e+00
5.339454965721536217e-01,6.785853622169607746e+00
5.299690563191972181e-01,6.770709731799415820e+00
5.260384802955947459e-01,6.754957621942828006e+00
5.222062128351679933e-01,6.738613395933012562e+00
5.185222405263371082e-01,6.721701469256490036e+00
5.150322794721239328e-01,6.704253944854875691e+00
5.117762041126380224e-01,6.686309653362620509e+00
5.087865910387737722e-01,6.667912989390930356e+00
5.060876029174153912e-01,6.649112548436752590e+00
5.036941020331383578e-01,6.629959608266726256e+00
5.016111386734073418e-01,6.610506550641575885e+00
4.998337626792884736e-01,6.590805227191788518e+00
4.983471884045000966e-01,6.570905375975987006e+00
4.971273278431197484e-01,6.550853121967082693e+00
4.961416172030784222e-01,6.530689597054860407e+00
4.953501870946630525e-01,6.510449792784329226e+00
4.947072489226344016e-01,6.490161567547359844e+00
4.941627232631509714e-01,6.469845003283773544e+00
4.936640073976010790e-01,6.449511937970905606e+00
4.931578200462141681e-01,6.429165895216741866e+00
4.925921102574112864e-01,6.408802210347316120e+00
4.919178561391919779e-01,6.388408523745737533e+00
4.910908439376618362e-01,6.367965480910485532e+00
4.900731746670699551e-01,6.347447712428722966e+00
4.888346532000251154e-01,6.326825002073279691e+00
4.873538021145893961e-01,6.306063617390540443e+00
4.856186552323354944e-01,6.285127771229613636e+00
4.836271452182102637e-01,6.263981122452340067e+00
4.813871856208779554e-01,6.242588313857496907e+00
4.789163797719312443e-01,6.220916440056951657e+00
4.762413842893220561e-01,6.198936433496629483e+00
4.733969733114820055e-01,6.176624301179182375e+00
4.704247854270075524e-01,6.153962153109270972e+00
4.673718605091206069e-01,6.130939041021042257e+00
4.642889627693670973e-01,6.107551479767932001e+00
4.612287786755614460e-01,6.083803773520553904e+00
4.582440655900729687e-01,6.059707964900151289e+00
4.553857525006017037e-01,6.035283599151871847e+00
4.527011776155152045e-01,6.010557129569916945e+00
4.502323583551782749e-01,5.985561149880911813e+00
4.480145582326794940e-01,5.960333361312009082e+00
4.460749765036517989e-01,5.934915387289946054e+00
4.444318350045465271e-01,5.909351459452643063e+00
4.430936801900951516e-01,5.883686997068914515e+00
4.420591107632949046e-01,5.857967195385110237e+00
4.413167950670932038e-01,5.832235588562125983e+00
4.408458773485899318e-01,5.806532727047713394e+00
4.406167063996740962e-01,5.780894939352342554e+00
4.405918708763346681e-01,5.755353269103099301e+00
4.407275279227109710e-01,5.729932610825832384e+00
4.409749360317329892e-01,5.704651043611004724e+00
4.412821822531986515e-01,5.679519451164821930e+00
4.415960143166461904e-01,5.654541338955850094e+00
4.418637073826767181e-01,5.629712973048421887e+00
4.420349519588886444e-01,5.605023705892177688e+00
4.420635880898031167e-01,5.580456594800793368e+00
4.419092865600812714e-01,5.555989191785514869e+00
4.415389092758233436e-01,5.531594542923464530e+00
4.409277400328622254e-01,5.507242328898620976e+00
4.400602899043965510e-01,5.482900102990668323e+00
4.389308943980556599e-01,5.458534616505524184e+00
4.375438606126958452e-01,5.434113125402691757e+00
4.359133411166981054e-01,5.409604707514795940e+00
4.340628058120933330e-01,5.384981460752702453e+00
4.320242129716228008e-01,5.360219619913070943e+00
4.298368744502812366e-01,5.335300485855758446e+00
4.275460513746335289e-01,5.310211179456183039e+00
4.252013584570354943e-01,5.284945179193893949e+00
4.228549975169177411e-01,5.259502606001139391e+00
4.205599072387470327e-01,5.233890300188834388e+00
4.183678986027536961e-01,5.208121606097580347e+00
4.163277936723239758e-01,5.182215980204179395e+00
4.144837342730985918e-01,5.156198325630833246e+00
4.128735650101355570e-01,5.130098184657225779e+00
4.115275503547553004e-01,5.103948740794446159e+00
4.104672340777775763e-01,5.077785710282059384e+00
4.097047355545305192e-01,5.051646166846970765e+00
4.092422553045108047e-01,5.025567296318394384e+00
4.090720410413758446e-01,4.999585209519614715e+00
4.091766158516491614e-01,4.973733746525321742e+00
4.095294164846668972e-01,4.948043433341068109e+00
4.100957127080712139e-01,4.922540511149558817e+00
4.108338336765621213e-01,4.897246168060224392e+00
4.116966420102435298e-01,4.872175927633351833e+00
4.126331883110994636e-01,4.847339250914197706e+00
4.135905188669367627e-01,4.822739358553207900e+00
4.145155421995117551e-01,4.798373252098877551e+00
4.153568991489890450e-01,4.774231978084068295e+00
4.160667952913370549e-01,4.750301064155304509e+00
4.166026559770283355e-01,4.726561171770775616e+00
4.169286764564076875e-01,4.702988888164502335e+00
4.170170255263968562e-01,4.679557664113669802e+00
4.168488917694109785e-01,4.656238852859719834e+00
4.164150757469711195e-01,4.633002796428038472e+00
4.157163744705755226e-01,4.609819965243467266e+00
4.147634908412330956e-01,4.586662041800477319e+00
4.135766940021095017e-01,4.563502998316653070e+00
4.121850652679962534e-01,4.540320030353253600e+00
4.106254817108133670e-01,4.517094417697880004e+00
4.089413015526814910e-01,4.493812183738414845e+00
4.071808221733709265e-01,4.470464616272583847e+00
4.053955776751257400e-01,4.447048568042544225e+00
4.036385021395389461e-01,4.423566566135162859e+00
4.019620614621344790e-01,4.400026718627697342e+00
4.004163952862967446e-01,4.376442406354056125e+00
3.990475286276218281e-01,4.352831812760318719e+00
3.978957658893901295e-01,4.329217258379489230e+00
3.969942218441627202e-01,4.305624419677637427e+00
3.963676977079744757e-01,4.282081420624388457e+00
3.960317383904702893e-01,4.258617847921451371e+00
3.959921416933659954e-01,4.235263742794640685e+00
3.962446846592390659e-01,4.212048552133404122e+00
3.967753244175046268e-01,4.189000163990527881e+00
3.975606426868062981e-01,4.166143946813464893e+00
3.985687042565470017e-01,4.143501954202402082e+00
3.997601614397937042e-01,4.121092190307099834e+00
4.010896514930166190e-01,4.098928081109614929e+00
4.025074014109604192e-01,4.077018065975511973e+00
4.039609773995149200e-01,4.055365397688158957e+00
4.053971522967765306e-01,4.033968107546029636e+00
4.067637757397428722e-01,4.012819155995083875e+00
4.080116253962860484e-01,3.991906762651504348e+00
4.090961504334268417e-01,3.971214885748743040e+00
4.099790310331096199e-01,3.950723857811603068e+00
4.106295619183262247e-01,3.930411129677312321e+00
4.110256924280023538e-01,3.910252112672877534e+00
4.111548585690029678e-01,3.890221087428003433e+00
4.110143615445610021e-01,3.870292128522835995e+00
4.106115217523894634e-01,3.850440053828251941e+00
4.099633569800323896e-01,3.830641300879287225e+00
4.090960243258465190e-01,3.810874784078281063e+00
4.080438544542452362e-01,3.791122602804935848e+00
4.068481546054117937e-01,3.771370684960437814e+00
4.055557359120918193e-01,3.751609233315792657e+00
4.042172499154500498e-01,3.731833064061061744e+00
4.028854069645007585e-01,3.712041736389645408e+00
4.016130913544564418e-01,3.692239540541422116e+00
4.004515058917699766e-01,3.672435299730353098e+00
3.994483444772123359e-01,3.652642017047708300e+00
3.986461075470278392e-01,3.632876381896485540e+00
3.980806009539890056e-01,3.613158139133358926e+00
3.977796472434320663e-01,3.593509369215409421e+00
3.977621288648822140e-01,3.573953685037398742e+00
3.980372722865483381e-01,3.554515383065595113e+00
3.986043689496139852e-01,3.535218594294919026e+00
3.994527402455576026e-01,3.516086421803281681e+00
4.005621650893648744e-01,3.497140168331061894e+00
4.019035448012299727e-01,3.478398581055015093e+00
4.034399661223911360e-01,3.459877255987696465e+00
4.051279823589141738e-01,3.441588096607436587e+00
4.069191588275091753e-01,3.423538965627168196e+00
4.087617903055345003e-01,3.405733430726233024e+00
4.106027167490184371e-01,3.388170701573380406e+00
4.123892265226177245e-01,3.370845691071037376e+00
4.140708987871458135e-01,3.353749241011752424e+00
4.156014103507896240e-01,3.336868480398557768e+00
4.169401597578916152e-01,3.320187308024060258e+00
4.180537092746656191e-01,3.303686988102273236e+00
4.189169738770460172e-01,3.287346825525797822e+00
4.195140868146498003e-01,3.271144907782736144e+00
4.198389912386078504e-01,3.255058883289620564e+00
4.198956081477039359e-01,3.239066740092381380e+00
4.196977430643363260e-01,3.223147583402039995e+00
4.192685440754514992e-01,3.207282338961304990e+00
4.186397228196745424e-01,3.191454423609089375e+00
4.178503950062140149e-01,3.175650275889420282e+00
4.169457133316482045e-01,3.159859825675220169e+00
4.159752610083863877e-01,3.144076782505137224e+00
4.149912868945930811e-01,3.128298837656656506e+00
4.140468736411312412e-01,3.112527677026026396e+00
4.131940303040956275e-01,3.096768888436496336e+00
4.124818802876754620e-01,3.081031704588503395e+00
4.119548912895945603e-01,3.065328634028567478e+00
4.116513233366434488e-01,3.049674974834990060e+00
4.116018561750432458e-01,3.034088231288845083e+00
4.118285046305929509e-01,3.018587466628987137e+00
4.123438434540729891e-01,3.003192600008405044e+00
4.131505386024826865e-01,2.987923685091106840e+00
4.142412792390963716e-01,2.972800196675923878e+00
4.155989952676860666e-01,2.957840330373000093e+00
4.171974991195128712e-01,2.943060382985507761e+00
4.190023719074364994e-01,2.928474167140242113e+00
4.209722114860000031e-01,2.914092566901742565e+00
4.230600776659018125e-01,2.899923148344377921e+00
4.252151601872612430e-01,2.885969941215335233e+00
4.273845864436565667e-01,2.872233298702782989e+00
4.295152737726403713e-01,2.858709925693425191e+00
4.315558409763955994e-01,2.845393003274368837e+00
4.334583921699923237e-01,2.832272454646095117e+00
4.351802513805312356e-01,2.819335310781187154e+00
4.366854392516284489e-01,2.806566176805577406e+00
4.379459735877723192e-01,2.793947781334586100e+00
4.389428422976714983e-01,2.781461581246627013e+00
4.396666786234305069e-01,2.769088412551758083e+00
4.401180985899175724e-01,2.756809153467804752e+00
4.403076562760301349e-01,2.744605381475165640e+00
4.402554949469253964e-01,2.732460006755634385e+00
4.399905980337462386e-01,2.720357839950181766e+00
4.395497915754048579e-01,2.708286111600752832e+00
4.389764118692413009e-01,2.696234869887022434e+00
4.383187837312498281e-01,2.684197314816822555e+00
4.376285060690779938e-01,2.672169973718345304e+00
4.369586105356341177e-01,2.660152802466287270e+00
4.363617083525880291e-01,2.648149121094432346e+00
4.358880898154985362e-01,2.636165467565396270e+00
4.355839847845751622e-01,2.624211310024678667e+00
4.354898790268164066e-01,2.612298676475340198e+00
4.356391207233831775e-01,2.600441688982748634e+00
4.360567007063317346e-01,2.588656028009851173e+00
4.367583909008486143e-01,2.576958354326585710e+00
4.377501671223786306e-01,2.565365692222867811e+00
4.390279970190775760e-01,2.553894816289415282e+00
4.405779876136745599e-01,2.542561647812680459e+00
4.423768569994229183e-01,2.531380686250674916e+00
4.443927796745540393e-01,2.520364506596044496e+00
4.465864873322147877e-01,2.509523309391020973e+00
4.489126803077374550e-01,2.498864586512634656e+00
4.513216187641722055e-01,2.488392849447691457e+00
4.537608866376930949e-01,2.478109502038079004e+00
4.561772621354383550e-01,2.468012784589933339e+00
4.585185776287575843e-01,2.458097862163210134e+00
4.607356079750248301e-01,2.448356991470675759e+00
4.627837674441235838e-01,2.438779807398725907e+00
4.646247418840626642e-01,2.429353686752845132e+00
4.662277938813770284e-01,2.420064192631143474e+00
4.675708974456994071e-01,2.410895580822816964e+00
4.686414785362116309e-01,2.401831342493696564e+00
4.694368844570953048e-01,2.392854779202610249e+00
4.699644612275830080e-01,2.383949571763579023e+00
4.702412916023070988e-01,2.375100340401210985e+00
4.702935955826894054e-01,2.366293164184722464e+00
4.701557828324328669e-01,2.357516045005861649e+00
4.698692494398950537e-01,2.348759308618356467e+00
4.694808932598534268e-01,2.340015905411705344e+00
4.690414597487946313e-01,2.331281639679212869e+00
4.686037451774083262e-01,2.322555266115815087e+00
4.682207092808087223e-01,2.313838515211434022e+00
4.679436279658343301e-01,2.305135977852409646e+00
4.678202332620808312e-01,2.296454921692292039e+00
4.678930723780002632e-01,2.287804987841019599e+00
4.681979417306562641e-01,2.279197824140378081e+00
4.687626734334830458e-01,2.270646642029256590e+00
4.696060930247218379e-01,2.262165721714242128e+00
4.707373946962495337e-01,2.253769892344045456e+00
4.721557769880604938e-01,2.245473984390814248e+00
4.738504907001079847e-01,2.237292302497518204e+00
4.758012057329084610e-01,2.229238107340649755e+00
4.779787287061884604e-01,2.221323149096355198e+00
4.803460437318423648e-01,2.213557253626026178e+00
4.828596099083501958e-01,2.205947976231197316e+00
4.854709168943986408e-01,2.198500347986705794e+00
4.881281957909652247e-01,2.191216694622104111e+00
4.907782536902778325e-01,2.184096573033872613e+00
4.933683735292164196e-01,2.177136779672109501e+00
4.958481552961774286e-01,2.170331479408158071e+00
4.981713453112667223e-01,2.163672403394895749e+00
5.002974220274937212e-01,2.157149147242637177e+00
5.021930932559428573e-01,2.150749531390725888e+00
5.038334109301573216e-01,2.144460025836551598e+00
5.052027152442808422e-01,2.138266222051245613e+00
5.062951323846086593e-01,2.132153326551280870e+00
5.071148240530370943e-01,2.126106676984320654e+00
5.076758051058580801e-01,2.120112238288723638e+00
5.080014619867673220e-01,2.114157088729589518e+00
5.081237145032140301e-01,2.108229852240432578e+00
5.080818785176218766e-01,2.102321083885062780e+00
5.079212793813064897e-01,2.096423580757961869e+00
5.076916332683654165e-01,2.090532610811980607e+00
5.074452908109702287e-01,2.084646061082412238e+00
5.072353816277445082e-01,2.078764477773764163e+00
5.071139175417501699e-01,2.072891031967518227e+00
5.071299747708108985e-01,2.067031369041564037e+00
5.073279123344489605e-01,2.061193395253082983e+00
5.077458508751399036e-01,2.055386964762603519e+00
5.084142578911686750e-01,2.049623515009173058e+00
5.093549300510126221e-01,2.043915641645281944e+00
5.105801531134452897e-01,2.038276634257077280e+00
5.120923215049274502e-01,2.032720000714281383e+00
5.138838001459195004e-01,2.027258971447484459e+00
5.159372294538012715e-01,2.021906037032941139e+00
5.182261124015179465e-01,2.016672494156528384e+00
5.207157639252580905e-01,2.011568055723553350e+00
5.233645366436774360e-01,2.006600503802418167e+00
5.261252905402505897e-01,2.001775421564080837e+00
5.289470730912732011e-01,1.997096000345878863e+00
5.317769174140403177e-01,1.992562927838514408e+00
5.345617234259155692e-01,1.988174372400463241e+00
5.372501482627105585e-01,1.983926042713661797e+00
5.397944064318864754e-01,1.979811347030951962e+00
5.421519998067019230e-01,1.975821617671889241e+00
5.442871739283245969e-01,1.971946419249352767e+00
5.461722454354942524e-01,1.968173909395090737e+00
5.477885140968232758e-01,1.964491251034050645e+00
5.491269916932760564e-01,1.960885060808471358e+00
5.501886532122499673e-01,1.957341868188673617e+00
5.509844542877853080e-01,1.953848589174903116e+00
5.515348957178678457e-01,1.950392969596258297e+00
5.518693229429852964e-01,1.946964016639293193e+00
5.520248664026935481e-01,1.943552366265266507e+00
5.520451265703564259e-01,1.940150609890217925e+00
5.519786307976958240e-01,1.936753536579697066e+00
5.518771013625447530e-01,1.933358306814440430e+00
5.517936304485261401e-01,1.929964537338880959e+00
5.517807906886221803e-01,1.926574297002705771e+00
5.518887674399919341e-01,1.923192023078095003e+00
5.521635923047737426e-01,1.919824342187139932e+00
5.526454809479836028e-01,1.916479828740935254e+00
5.533674469526260742e-01,1.913168681663293125e+00
5.543540739035786036e-01,1.909902356079103081e+00
